TIPO_PREST	TIPO_PREST_DESC	ESTAB_ORIG	ESTAB_DEST	ESTAB_DEST_NOMBRE	PRESTA_MIN	ESPECIALIDAD_SIGTE	AÑO	MES	N_ENTRADAS
1	Consulta Especialidad	114312	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	3	16
1	Consulta Especialidad	114312	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	4	21
1	Consulta Especialidad	114312	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	5	24
1	Consulta Especialidad	114312	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	6	25
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	5	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	6	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	7	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	9	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	10	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	12	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	4	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	7	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	8	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	9	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	10	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	11	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	12	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	1	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	2	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	3	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	5	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	7	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	8	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	9	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	10	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	12	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	1	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	2	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	3	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	4	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	5	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	6	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	7	7
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	9	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	10	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	11	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	12	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	1	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	2	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	3	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	4	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	5	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	6	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	7	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	8	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	9	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	10	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	11	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	12	6
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	1	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	2	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	3	6
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	4	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	5	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	6	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	7	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	8	6
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	9	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	10	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	11	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	12	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	2	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	3	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	4	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	9	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	10	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	2	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	3	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	4	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	5	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	6	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	7	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	8	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	9	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	10	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	11	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	12	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	1	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	2	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	3	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	4	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	9	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	10	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	12	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	2	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	3	5
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	4	6
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	5	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	6	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	8	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	9	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	10	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	11	4
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	12	1
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	2	2
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	3	13
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	4	3
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	5	8
1	Consulta Especialidad	114313	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	6	6
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2016	6	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2016	11	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2016	12	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2017	3	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2017	4	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2017	6	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2017	7	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2017	9	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2017	10	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	1	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	3	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	4	6
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	5	4
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	6	5
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	7	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	8	11
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	9	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	10	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	11	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	12	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	1	6
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	2	7
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	3	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	4	10
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	5	5
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	6	9
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	7	10
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	8	10
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	9	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	10	6
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	11	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	12	11
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	1	4
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	2	10
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	3	4
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	4	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	6	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	7	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	9	1
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	10	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	11	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	12	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	1	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	2	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	4	2
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	5	8
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	6	5
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	7	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	8	5
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	9	6
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	10	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	11	12
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	12	5
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	1	3
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	2	13
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	3	10
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	4	11
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	5	8
1	Consulta Especialidad	114313	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	6	3
1	Consulta Especialidad	114314	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	9	1
1	Consulta Especialidad	114314	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	4	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2012	4	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2012	5	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2012	7	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2012	8	3
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2012	11	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2012	12	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2013	2	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2013	3	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2013	4	7
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2013	5	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2013	7	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	1	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	2	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	3	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	4	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	5	3
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	6	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	7	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	8	4
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	9	3
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	10	8
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	11	5
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2014	12	6
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	1	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	2	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	3	3
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	4	9
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	5	5
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	6	5
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	7	6
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	8	10
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	9	4
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	10	5
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	11	7
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2015	12	4
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	1	2
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	2	4
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	3	5
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	4	7
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	5	16
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	6	11
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	8	18
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	9	11
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	10	9
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	11	3
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2016	12	10
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	1	13
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	2	1
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	3	9
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	4	7
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	5	10
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	6	6
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	7	12
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	8	4
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	9	7
1	Consulta Especialidad	114314	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2017	10	13
