TIPO_PREST	PRESTA_MIN	ESTAB_ORIG	ESTAB_ORIG_NOMBRE	ESTAB_ORIG_COMUNA	ESTAB_DEST	ESTAB_DEST_NOMBRE	TIPO_PREST_DESC	F_ENTRADA_ANO	ESPECIALIDAD_SIGTE	CORTE_SIGTE	NRegistros	AÑO	MES	TRIMESTRE	CORTE LET	LET		CORTE_SIGTE	AÑO	MES	TRIMESTRE	TRIMESTRE	CORTE TRIM
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	60	2020	3	T2	2020-02-27	920							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	657							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	4	2020	3	T2	2020-02-27	657							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	17	2020	3	T2	2020-02-27	1356							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	57	2020	3	T2	2020-02-27	1356							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	11	2020	3	T2	2020-02-27	1356							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	4	2020	3	T2	2020-02-27	657							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	16	2020	3	T2	2020-02-27	1356							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	42	2020	3	T2	2020-02-27	1356							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	12	2020	3	T2	2020-02-27	1356							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	4	2020	3	T2	2020-02-27	657							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	657							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	7	2020	3	T2	2020-02-27	1356							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	47	2020	3	T2	2020-02-27	1356							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	16	2020	3	T2	2020-02-27	1356							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	657							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	62	2020	3	T2	2020-02-27	1356							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	130	2020	3	T2	2020-02-27	1356							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	27	2020	3	T2	2020-02-27	1356							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2016	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	1690							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	8	2020	3	T2	2020-02-27	1690							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	21	2020	3	T2	2020-02-27	1690							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	134	2020	3	T2	2020-02-27	1690							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	19	2020	3	T2	2020-02-27	1690							
1	07-058	114307	CONSULTORIO LA BANDERA	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	6	2020	3	T2	2020-02-27	1690							
1	07-058	114307	CONSULTORIO LA BANDERA	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	43	2020	3	T2	2020-02-27	1690							
1	07-058	114307	CONSULTORIO LA BANDERA	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	1690							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2014	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2016	GINECOLOGIA	2020-02-27	3	2020	3	T2	2020-02-27	1690							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	1690							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	8	2020	3	T2	2020-02-27	1690							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	102	2020	3	T2	2020-02-27	1690							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	11	2020	3	T2	2020-02-27	1690							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2015	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	1690							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	1690							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	22	2020	3	T2	2020-02-27	1690							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	98	2020	3	T2	2020-02-27	1690							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	10	2020	3	T2	2020-02-27	1690							
1	07-058	114310	CONSULTORIO DR. JOSÉ MANUEL BALMACEDA	PIRQUE	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	11	2020	3	T2	2020-02-27	657							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2016	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	1690							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	23	2020	3	T2	2020-02-27	1690							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	90	2020	3	T2	2020-02-27	1690							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	9	2020	3	T2	2020-02-27	1690							
1	07-058	114312	CONSULTORIO SAN GERÓNIMO	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	657							
1	07-058	114312	CONSULTORIO SAN GERÓNIMO	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	37	2020	3	T2	2020-02-27	657							
1	07-058	114312	CONSULTORIO SAN GERÓNIMO	LA PINTANA	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	64	2020	3	T2	2020-02-27	920							
1	07-058	114312	CONSULTORIO SAN GERÓNIMO	LA PINTANA	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	151	2020	3	T2	2020-02-27	920							
1	07-058	114312	CONSULTORIO SAN GERÓNIMO	LA PINTANA	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	29	2020	3	T2	2020-02-27	920							
1	07-058	114313	CONSULTORIO VISTA HERMOSA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	657							
1	07-058	114313	CONSULTORIO VISTA HERMOSA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	8	2020	3	T2	2020-02-27	920							
1	07-058	114313	CONSULTORIO VISTA HERMOSA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	39	2020	3	T2	2020-02-27	920							
1	07-058	114313	CONSULTORIO VISTA HERMOSA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	4	2020	3	T2	2020-02-27	920							
1	07-058	114314	CONSULTORIO SAN RAMÓN	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2013	GINECOLOGIA	2020-02-27	3	2020	3	T2	2020-02-27	1690							
1	07-058	114314	CONSULTORIO SAN RAMÓN	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2015	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114314	CONSULTORIO SAN RAMÓN	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	1690							
1	07-058	114314	CONSULTORIO SAN RAMÓN	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	9	2020	3	T2	2020-02-27	1690							
1	07-058	114314	CONSULTORIO SAN RAMÓN	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	20	2020	3	T2	2020-02-27	1690							
1	07-058	114314	CONSULTORIO SAN RAMÓN	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	3	2020	3	T2	2020-02-27	1690							
1	07-058	114315	CONSULTORIO MALAQUÍAS CONCHA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2016	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114315	CONSULTORIO MALAQUÍAS CONCHA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	4	2020	3	T2	2020-02-27	1690							
1	07-058	114315	CONSULTORIO MALAQUÍAS CONCHA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	28	2020	3	T2	2020-02-27	1690							
1	07-058	114315	CONSULTORIO MALAQUÍAS CONCHA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114316	CONSULTORIO MAFFIOLETTI	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114316	CONSULTORIO MAFFIOLETTI	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	3	2020	3	T2	2020-02-27	657							
1	07-058	114316	CONSULTORIO MAFFIOLETTI	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	30	2020	3	T2	2020-02-27	1356							
1	07-058	114316	CONSULTORIO MAFFIOLETTI	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	81	2020	3	T2	2020-02-27	1356							
1	07-058	114316	CONSULTORIO MAFFIOLETTI	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	20	2020	3	T2	2020-02-27	1356							
1	07-058	114317	CONSULTORIO SANTO TOMÁS	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	5	2020	3	T2	2020-02-27	1690							
1	07-058	114317	CONSULTORIO SANTO TOMÁS	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	28	2020	3	T2	2020-02-27	1690							
1	07-058	114317	CONSULTORIO SANTO TOMÁS	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	86	2020	3	T2	2020-02-27	1690							
1	07-058	114317	CONSULTORIO SANTO TOMÁS	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	9	2020	3	T2	2020-02-27	1690							
1	07-058	114318	CONSULTORIO FLOR FERNÁNDEZ	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2013	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	1690							
1	07-058	114318	CONSULTORIO FLOR FERNÁNDEZ	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	1690							
1	07-058	114318	CONSULTORIO FLOR FERNÁNDEZ	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	15	2020	3	T2	2020-02-27	1690							
1	07-058	114318	CONSULTORIO FLOR FERNÁNDEZ	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	28	2020	3	T2	2020-02-27	1690							
1	07-058	114318	CONSULTORIO FLOR FERNÁNDEZ	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	6	2020	3	T2	2020-02-27	1690							
1	07-058	114319	CONSULTORIO EL ROBLE	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2016	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114319	CONSULTORIO EL ROBLE	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	6	2020	3	T2	2020-02-27	1690							
1	07-058	114319	CONSULTORIO EL ROBLE	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	21	2020	3	T2	2020-02-27	1690							
1	07-058	114319	CONSULTORIO EL ROBLE	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	87	2020	3	T2	2020-02-27	1690							
1	07-058	114319	CONSULTORIO EL ROBLE	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	27	2020	3	T2	2020-02-27	1690							
1	07-058	114320	CONSULTORIO BERNARDO LEIGHTON	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	657							
1	07-058	114320	CONSULTORIO BERNARDO LEIGHTON	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	40	2020	3	T2	2020-02-27	657							
1	07-058	114321	CONSULTORIO C. RAÚL SILVA HENRÍQUEZ	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114321	CONSULTORIO C. RAÚL SILVA HENRÍQUEZ	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	21	2020	3	T2	2020-02-27	657							
1	07-058	114321	CONSULTORIO C. RAÚL SILVA HENRÍQUEZ	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	48	2020	3	T2	2020-02-27	920							
1	07-058	114321	CONSULTORIO C. RAÚL SILVA HENRÍQUEZ	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	89	2020	3	T2	2020-02-27	920							
1	07-058	114321	CONSULTORIO C. RAÚL SILVA HENRÍQUEZ	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	16	2020	3	T2	2020-02-27	920							
1	07-058	114322	CONSULTORIO PADRE MANUEL VILLASECA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114322	CONSULTORIO PADRE MANUEL VILLASECA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	2	2020	3	T2	2020-02-27	657							
1	07-058	114322	CONSULTORIO PADRE MANUEL VILLASECA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	83	2020	3	T2	2020-02-27	657							
1	07-058	114323	CONSULTORIO MADRE TERESA DE CALCUTA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	4	2020	3	T2	2020-02-27	657							
1	07-058	114323	CONSULTORIO MADRE TERESA DE CALCUTA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	34	2020	3	T2	2020-02-27	657							
1	07-058	114324	CONSULTORIO SANTA AMALIA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	657							
1	07-058	114324	CONSULTORIO SANTA AMALIA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	27	2020	3	T2	2020-02-27	1356							
1	07-058	114324	CONSULTORIO SANTA AMALIA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	90	2020	3	T2	2020-02-27	1356							
1	07-058	114324	CONSULTORIO SANTA AMALIA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	14	2020	3	T2	2020-02-27	1356							
1	07-058	114325	CONSULTORIO LA GRANJA SUR	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	7	2020	3	T2	2020-02-27	1690							
1	07-058	114325	CONSULTORIO LA GRANJA SUR	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	21	2020	3	T2	2020-02-27	1690							
1	07-058	114325	CONSULTORIO LA GRANJA SUR	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	81	2020	3	T2	2020-02-27	1690							
1	07-058	114325	CONSULTORIO LA GRANJA SUR	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	21	2020	3	T2	2020-02-27	1690							
1	07-058	114326	CONSULTORIO KAROL WOJTYLA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	29	2020	3	T2	2020-02-27	657							
1	07-058	114326	CONSULTORIO KAROL WOJTYLA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	32	2020	3	T2	2020-02-27	920							
1	07-058	114326	CONSULTORIO KAROL WOJTYLA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	53	2020	3	T2	2020-02-27	920							
1	07-058	114326	CONSULTORIO KAROL WOJTYLA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	24	2020	3	T2	2020-02-27	920							
1	07-058	114327	CONSULTORIO JUAN PABLO II	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2015	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114327	CONSULTORIO JUAN PABLO II	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	7	2020	3	T2	2020-02-27	1690							
1	07-058	114327	CONSULTORIO JUAN PABLO II	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	13	2020	3	T2	2020-02-27	1690							
1	07-058	114327	CONSULTORIO JUAN PABLO II	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	35	2020	3	T2	2020-02-27	1690							
1	07-058	114327	CONSULTORIO JUAN PABLO II	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	8	2020	3	T2	2020-02-27	1690							
1	07-058	114328	CONSULTORIO GABRIELA MISTRAL	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2013	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114328	CONSULTORIO GABRIELA MISTRAL	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2016	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114328	CONSULTORIO GABRIELA MISTRAL	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2017	GINECOLOGIA	2020-02-27	1	2020	3	T2	2020-02-27	1690							
1	07-058	114328	CONSULTORIO GABRIELA MISTRAL	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	6	2020	3	T2	2020-02-27	1690							
1	07-058	114328	CONSULTORIO GABRIELA MISTRAL	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	37	2020	3	T2	2020-02-27	1690							
1	07-058	114328	CONSULTORIO GABRIELA MISTRAL	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2020-02-27	9	2020	3	T2	2020-02-27	1690							
1	07-058	114329	CONSULTORIO SAN ALBERTO HURTADO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2020-02-27	3	2020	3	T2	2020-02-27	657							
1	07-058	114329	CONSULTORIO SAN ALBERTO HURTADO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2020-02-27	63	2020	3	T2	2020-02-27	657							
